"Name","State","Created","Updated","End Time","Runtime","Sweep","map_name","max_years","seed","_progress/hours_remaining","_progress/percent_done","_progress/year_fractional","ID","Agent","Notes","User","Group","Job Type","Tags","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","agent_model","center_threshold","device","disable_completion_preface","disable_wandb","early_stop_max_years","exploiter_model","exploiter_powers","exploiter_prompt","fourbit_compute_dtype","log_level","max_completion_errors","max_message_rounds","no_press","no_press_policy","no_press_powers","num_exploiter_powers","num_prompt_ablations","num_super_exploiter_powers","output_folder","project","prompt_ablations","save","summarizer_model","super_exploiter_powers","temperature","top_p","unit_threshold","benchmark/competence_score","benchmark/nash_social_welfare_baseline","benchmark/nash_social_welfare_baseline_smoothed","benchmark/nash_social_welfare_exploiter","benchmark/nash_social_welfare_exploiter_smoothed","benchmark/nash_social_welfare_global","benchmark/nash_social_welfare_global_smoothed","builds/game_build_ratio","builds/game_builds_avg","builds/game_disbands_avg","builds/phase_build_ratio","builds/phase_builds_num","builds/phase_disbands_num","combat/game_conflicts_avg","combat/game_conflicts_max","combat/game_conflicts_min","combat/game_conflicts_sum","combat/phase_conflicts_num","commands/avg_convoys_num","commands/avg_holds_num","commands/avg_moves_num","commands/avg_moves_ratio","commands/avg_supports_num","commands/avg_supports_ratio","commands/phase_convoy_num","commands/phase_hold_num","commands/phase_move_num","commands/phase_move_ratio","commands/phase_support_num","commands/phase_support_ratio","conquest/centers_owned_num","conquest/centers_owned_ratio","conquest/game_centers_gained_avg","conquest/game_centers_gained_sum","conquest/game_centers_lost_avg","conquest/game_centers_lost_sum","conquest/phase_centers_gained_num","conquest/phase_centers_lost_num","cost/completion_tokens_total","cost/estimated_token_cost_gpt4-usd","cost/prompt_tokens_total","fatal_exception_trace","messages/game_messages_per_completion","messages/game_public_ratio","messages/game_similarity_avg","messages/phase_message_per_completion","messages/phase_messages_total","messages/phase_public_ratio","messages/phase_similarity_avg","meta/year_fractional","model/game_completion_non_error_ratio","model/game_completion_time_sec_avg","model/game_num_completion_errors","model/phase_completion_non_error_ratio","model/phase_completion_time_sec_avg","model/phase_num_completion_errors","orders/game_valid_ratio","orders/phase_total_num","orders/phase_valid_num","orders/phase_valid_ratio","orders/phase_valid_ratio_type_A","orders/phase_valid_ratio_type_M","orders/phase_valid_ratio_type_R","power/baseline_mean","power/baseline_std","power/exploiter_mean","power/exploiter_std","power/global_mean","power/global_std","score/centers/AUS","score/centers/ENG","score/centers/FRA","score/centers/GER","score/centers/ITA","score/centers/RUS","score/centers/TUR","score/units/AUS","score/units/ENG","score/units/FRA","score/units/GER","score/units/ITA","score/units/RUS","score/units/TUR","score/welfare/AUS","score/welfare/ENG","score/welfare/FRA","score/welfare/GER","score/welfare/ITA","score/welfare/RUS","score/welfare/TUR","tokens/completion_tokens_avg","tokens/completion_tokens_max","tokens/completion_tokens_median","tokens/completion_tokens_min","tokens/prompt_tokens_avg","tokens/prompt_tokens_max","tokens/prompt_tokens_median","tokens/prompt_tokens_min","tokens/total_tokens_avg","tokens/total_tokens_max","tokens/total_tokens_median","tokens/total_tokens_min","usage/completion_tokens","usage/elapsed_time","usage/prompt_tokens","usage/total_tokens","welfare/max","welfare/mean","welfare/median","welfare/min","welfare/total","welfare_aggregation/max","welfare_aggregation/mean","welfare_aggregation/median","welfare_aggregation/min","welfare_aggregation/total","welfare_gain/game_avg_avg","welfare_gain/game_max_avg","welfare_gain/game_median_avg","welfare_gain/game_min_avg","welfare_gain/phase_avg","welfare_gain/phase_max","welfare_gain/phase_median","welfare_gain/phase_min"
"zany-sweep-17","finished","2023-09-13T07:54:10.000Z","2023-09-13T13:17:23.000Z","2023-09-13T13:17:23.000Z","19393","orbq6erj","standard","6","3","0.16774512169087524","94.44444444444444","6.9","tyrn51ld","4o5s3ff5","-","gabrielmukobi","","","","john11.stanford.edu","","8451f05d3014b709de766974d43fb6d519e837d9","","","","gpt-3.5-turbo-16k-0613","12","auto","false","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","12","0.8983449277146756","","","","","0","0.0000010000000000000004","0.7146031746031746","3.4","2.4","1","2","0","4.583333333333333","10","2","55","3","0","12.25","11.75","0.47079162115394","1.3333333333333333","0.05588399791298341","0","20","7","0.25925925925925924","0","0","28","0.8235294117647058","1.2","6","1.6","8","1","1","121596","40.70064","1113496","","2.0368347338935573","0.002189810350369656","0.09674954849516536","1.5714285714285714","33","0","0.08623718602110977","","0.9943977591036416","4.192824509803922","2","1","4.065523809523809","0","0.8771076122756796","10","10","1","1","0.9007936507936508","","","","","","4","1.772810520855837","3","3","4","2","4","8","4","3","3","4","2","4","8","4","0","0","0","0","0","0","0","316.14285714285717","960","275","124","3798.095238095238","4847","3711","3410","4114.238095238095","5288","4006","3565","110","1.3084975918754935","960","1070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"eager-sweep-15","finished","2023-09-13T01:15:12.000Z","2023-09-13T10:02:13.000Z","2023-09-13T10:02:13.000Z","31621","orbq6erj","standard","6","1","0","100","6.9","bwbxmygq","hvmkrjhu","-","gabrielmukobi","","","","john11.stanford.edu","","8451f05d3014b709de766974d43fb6d519e837d9","","","","gpt-3.5-turbo-16k-0613","12","auto","false","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","12","0.8843286562312477","","","","","0","0.0000010000000000000004","0.8065476190476191","3","1","0.5","1","1","2.75","4","1","33","2","0","14.416666666666666","9.416666666666666","0.37424223656107714","1.6666666666666667","0.06701819382978803","0","19","9","0.32142857142857145","0","0","29","0.8529411764705882","1.1666666666666667","7","1.1666666666666667","7","1","1","122892","41.20251","1127633","","1.900814536340852","0.019313525980192647","0.12895433781681734","1.1","22","0","0.12184884254939038","","0.9629629629629628","3.745781516290726","14","0.9523809523809524","2.7644","1","0.8370818292601919","8","8","1","1","0.9180952380952382","","","","","","4.071428571428571","2.513230297965597","1","5","3","1","6","9","4","1","5","3","1","6","8","4","0","0","0","0","0","0","0","220.3","382","195","122","3657.85","4061","3618.5","3490","3878.15","4408","3826.5","3626","86","1.1607279418967664","319","405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"silvery-sweep-14","finished","2023-09-13T00:24:16.000Z","2023-09-15T17:45:55.000Z","2023-09-13T07:54:00.000Z","26984","orbq6erj","standard","5","4","0.1978392897055662","93.33333333333331","5.9","xwcen1iq","4o5s3ff5","-","gabrielmukobi","","","","john11.stanford.edu","","8451f05d3014b709de766974d43fb6d519e837d9","","","","gpt-3.5-turbo-16k-0613","12","auto","false","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","12","0.8624451652005832","","","","","0","0.0000010000000000000004","1","2.25","0","1","2","0","5","7","1","50","7","0","11.2","13.8","0.5468851148851149","0.4","0.01580919080919081","0","16","12","0.42857142857142855","0","0","29","0.8529411764705882","1.75","7","0.25","1","1","0","98087","30.96561","836013","","1.9457721685165292","0.009342081922727084","0.10599324177838912","0.7619047619047619","16","0","0.14064260837595471","","0.9625850340136056","3.909354570951187","11","1","2.5233333333333334","0","0.7718092851175558","11","9","0.75","0.75","0.7402777777777777","","","","","","4.142857142857143","0.9897433186107868","3","6","3","4","4","4","5","3","6","3","4","4","4","5","0","0","0","0","0","0","0","206.6190476190476","538","193","98","3311.0476190476193","3675","3331","3032","3517.6666666666665","4014","3528","3227","67","0.973185789771378","740","807","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"glad-sweep-11","finished","2023-09-12T15:50:29.000Z","2023-09-15T17:43:54.000Z","2023-09-15T17:43:54.000Z","266005","orbq6erj","standard","5","0","0.30652287326741184","93.33333333333331","5.9","klf3153g","4o5s3ff5","-","gabrielmukobi","","","","john11.stanford.edu","","f04cfad636b88af00cbc67db8316c6922ebcdeda","","","","gpt-3.5-turbo-16k-0613","12","auto","false","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","12","0.9174329387839792","","","","","0","0.0000010000000000000004","0.775","4","1.5","1","4","0","5.5","9","1","55","8","0.1","10.6","13.3","0.5355255115255115","0.4","0.01709090909090909","0","13","14","0.5185185185185185","0","0","30","0.8823529411764706","2","8","0.5","2","2","0","96713","30.70158","829960","","2.1185105621195848","0.013031376518218622","0.0944759289160649","1.4210526315789471","27","0","0.12293417617540904","","0.9829931972789115","4.272279699248121","5","0.9047619047619048","3.2583157894736843","2","0.8869526778965555","17","17","1","1","0.9206349206349206","","","","","","4.285714285714286","1.2777531299998797","3","5","3","4","4","7","4","3","5","3","4","4","7","4","0","0","0","0","0","0","0","246.1578947368421","536","208","141","3314.2631578947367","3924","3236","3014","3560.4210526315787","4411","3418","3178","121","2.07860609004274","734","855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"sandy-sweep-9","finished","2023-09-12T11:29:26.000Z","2023-09-15T17:40:11.000Z","2023-09-15T17:40:11.000Z","281445","orbq6erj","standard","4","3","0","100","4.9","nxcxenr5","hvmkrjhu","-","gabrielmukobi","","","","john11.stanford.edu","","f04cfad636b88af00cbc67db8316c6922ebcdeda","","","","gpt-3.5-turbo-16k-0613","12","auto","false","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","12","0.8699771965316341","","","","","0","0.0000010000000000000004","0.8397435897435896","4.5","1.75","1","1","0","3.75","7","0","30","7","0","12.5","11.125","0.4614389233954451","0.625","0.025997553171466216","0","19","9","0.32142857142857145","0","0","29","0.8529411764705882","1.75","7","0.5","2","1","0","85285","25.34823","674371","","1.7918581175160122","0.0063269493844049255","0.1054115935224046","2","42","0","0.11365415841228065","","0.9642857142857144","4.984203842940684","9","1","4.769333333333334","0","0.7927046988385998","14","3","0.5","0.5","0.8055555555555555","","","","","","4.142857142857143","0.8329931278350429","4","4","4","4","4","6","3","4","4","4","4","4","6","3","0","0","0","0","0","0","0","287.85714285714283","424","287","139","3239.190476190476","4149","3176","2764","3527.0476190476193","4573","3413","3052","135","2.7832391182892025","488","623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"floral-sweep-7","finished","2023-09-12T10:28:00.000Z","2023-09-15T17:39:21.000Z","2023-09-15T17:39:21.000Z","285081","orbq6erj","standard","4","0","0.26908729200010967","91.66666666666666","4.9","fyc0xhnx","upou89du","-","gabrielmukobi","","","","john11.stanford.edu","","f04cfad636b88af00cbc67db8316c6922ebcdeda","","","","gpt-3.5-turbo-16k-0613","12","auto","false","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","12","0.8672767591885239","","","","","0","0.0000010000000000000004","1","4","0","1","2","0","3.25","4","2","26","3","0","14","9.375","0.38873897841289146","0.875","0.03490802675585285","0","12","13","0.5","1","0.038461538461538464","28","0.8235294117647058","2","6","0","0","2","0","74308","22.28646","594266","","1.6861471861471862","0.014357982443088828","0.1078218425400232","1.1904761904761905","25","0","0.1709451173067825","","0.987012987012987","4.2342519480519485","3","1","3.5726666666666667","0","0.7912878787878787","15","12","0.75","0.75","0.9126984126984126","","","","","","4","1.0690449676496976","3","3","3","6","4","5","4","3","3","3","6","4","5","4","0","0","0","0","0","0","0","251.8095238095238","414","233","121","3058.5238095238096","3604","2995","2723","3310.3333333333335","3988","3213","2848","61","1.2856068378314376","226","287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"copper-sweep-5","finished","2023-09-12T06:09:44.000Z","2023-09-12T11:26:41.000Z","2023-09-12T11:26:41.000Z","19017","orbq6erj","standard","3","1","0","100","3.9","2rmx392z","4o5s3ff5","-","gabrielmukobi","","","","john11.stanford.edu","","f04cfad636b88af00cbc67db8316c6922ebcdeda","","","","gpt-3.5-turbo-16k-0613","12","auto","false","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","12","0.8830461063863196","","","","","0","0.0000010000000000000004","0.9166666666666666","5.666666666666667","1","1","3","0","3.3333333333333335","4","2","20","4","0","11.833333333333334","13.166666666666666","0.5397186147186147","0","0","0","14","14","0.5","0","0","29","0.8529411764705882","2.3333333333333335","7","0.3333333333333333","1","1","0","67604","19.04781","499719","","2.1748816485658593","0.03432805599321026","0.09446228546440394","0.8095238095238095","17","0","0.1669260818075771","","0.978835978835979","4.3640165135059865","4","1","3.713190476190475","0","0.8173611638523918","17","16","0.75","0.75","0.9325396825396824","","","","","","4.142857142857143","1.7261494247992246","4","4","3","4","2","8","4","4","4","3","4","2","8","4","0","0","0","0","0","0","0","265.4761904761905","519","224","146","2815.714285714286","3167","2775","2590","3081.190476190476","3571","3056","2768","107","9.363003755919635","721","828","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"fanciful-sweep-4","finished","2023-09-12T04:02:23.000Z","2023-09-12T11:29:22.000Z","2023-09-12T11:29:22.000Z","26819","orbq6erj","standard","3","0","0","100","3.9","iljfa2ek","hvmkrjhu","-","gabrielmukobi","","","","john11.stanford.edu","","f04cfad636b88af00cbc67db8316c6922ebcdeda","","","","gpt-3.5-turbo-16k-0613","12","auto","false","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","12","0.8562076996631521","","","","","0","0.0000010000000000000004","0.5555555555555555","2.6666666666666665","3.3333333333333335","0.3333333333333333","3","6","2.8333333333333335","5","2","17","3","0","10.5","12","0.5121969696969697","1.1666666666666667","0.04931818181818181","0","13","11","0.44","1","0.04","26","0.7647058823529411","1.3333333333333333","4","0.6666666666666666","2","0","1","66379","18.57948","486558","","2.314578111946533","0.012515762896302678","0.10193593432509122","2.25","45","0","0.11190483948399052","","0.9735449735449736","4.162169646338067","5","0.9523809523809524","5.09375","1","0.8303722430915413","36","32","0.8181818181818182","0.8181818181818182","0.8777777777777778","","","","","","3.7142857142857144","0.6998542122237652","4","4","3","3","3","5","4","4","4","3","3","3","5","4","0","0","0","0","0","0","0","394.6","686","417.5","57","2968.15","3592","2925.5","2464","3362.75","4183","3321.5","2850","100","1.4453480150550604","788","888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ethereal-sweep-1","finished","2023-09-12T02:55:41.000Z","2023-09-12T04:02:21.000Z","2023-09-12T04:02:21.000Z","4000","orbq6erj","standard","1","3","0","100","1.9","iu7wvny4","hvmkrjhu","-","gabrielmukobi","","","","john11.stanford.edu","","f04cfad636b88af00cbc67db8316c6922ebcdeda","","","","gpt-3.5-turbo-16k-0613","12","auto","false","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","12","0.806352448386762","","","","","0","0.0000010000000000000004","1","6","0","1","6","0","2","3","1","4","3","0","9.5","11.5","0.5227272727272727","1","0.045454545454545456","0","8","12","0.5454545454545454","2","0.09090909090909093","25","0.7352941176470589","3","3","0","0","3","0","19508","4.64154","115702","","1.6135387488328663","0.008130081300813009","0.090692651771476","1.3","26","0","0.1137464823040508","","0.9206349206349206","3.7809314659197018","5","0.9523809523809524","3.0888","1","0.7631283068783068","37","21","0.48333333333333334","0.48333333333333334","0.9206349206349206","","","","","","3.5714285714285716","0.49487165930539345","3","4","4","3","3","4","4","3","4","4","3","3","4","4","0","0","0","0","0","0","0","265.55","369","265","174","1952.9","2262","1903.5","1760","2218.45","2512","2201.5","1946","100","1.5474948501214385","560","660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"radiant-sweep-3","finished","2023-09-12T02:55:41.000Z","2023-09-12T06:14:13.000Z","2023-09-12T06:14:13.000Z","11912","orbq6erj","standard","2","4","0","100","2.9","9652gjdl","upou89du","-","gabrielmukobi","","","","john11.stanford.edu","","f04cfad636b88af00cbc67db8316c6922ebcdeda","","","","gpt-3.5-turbo-16k-0613","12","auto","false","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","12","0.839336591961721","","","","","0","0.0000010000000000000004","0.7916666666666667","6","2.5","0.5833333333333334","7","5","1.75","3","0","7","2","0","13","9.5","0.42140151515151514","0.5","0.021780303030303032","0","16","8","0.3333333333333333","0","0","27","0.7941176470588235","2.5","5","1","2","1","1","45217","11.52555","293751","","1.873997493734336","0.0045045045045045045","0.10146628223144734","1.65","33","0","0.10812833724980038","","0.9603174603174603","4.245135380116959","5","0.9523809523809524","4.6449","1","0.763574668508879","57","50","0.8125","0.8125","0.7706349206349207","","","","","","3.857142857142857","0.6388765649999398","4","3","5","4","3","4","4","4","3","5","4","3","4","4","0","0","0","0","0","0","0","379.75","607","409.5","140","2610.1","3181","2542.5","2214","2989.85","3576","2952.5","2453","105","1.5092196129262447","612","717","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"sunny-sweep-2","finished","2023-09-12T02:55:41.000Z","2023-09-12T06:09:40.000Z","2023-09-12T06:09:40.000Z","11639","orbq6erj","standard","2","1","0","100","2.9","4x5tx7p7","4o5s3ff5","-","gabrielmukobi","","","","john11.stanford.edu","","f04cfad636b88af00cbc67db8316c6922ebcdeda","","","","gpt-3.5-turbo-16k-0613","12","auto","false","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","12","0.8372298734308538","","","","","0","0.0000010000000000000004","1","2","0","1","1","0","3","6","0","12","6","0","12","10.5","0.4507575757575757","0.5","0.021780303030303032","0","11","13","0.5416666666666666","0","0","25","0.7352941176470589","1.5","3","0","0","1","0","44274","11.27355","287237","","2.1543024227234757","0.011072261072261072","0.0933191302958662","2.4210526315789473","46","0","0.08245658264214388","","0.9682539682539684","4.108962113617378","4","0.9047619047619048","4.077263157894737","2","0.8081415343915342","19","5","0.35714285714285715","0.35714285714285715","0.7816666666666666","","","","","","3.5714285714285716","0.7284313590846836","5","3","3","3","3","4","4","5","3","3","3","3","4","4","0","0","0","0","0","0","0","337.05263157894734","547","354","141","2542.2105263157896","3374","2538","2174","2879.2631578947367","3598","2829","2315","113","1.5905953771434724","570","683","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"summer-sweep-93","finished","2023-09-11T19:35:01.000Z","2023-09-11T22:49:32.000Z","2023-09-11T22:49:32.000Z","11671","im3xza33","standard_welfare","9","2","0","100","9.9","daxpkz88","2cj096hd","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.9027239642977516","","","","","1.7320112867674635","1.7320123093134718","0.4185267228745489","9.22222222222222","11.333333333333334","0.5238095238095238","11","10","1.3888888888888888","4","0","25","1","0","7.277777777777778","6.555555555555555","0.4808814479867112","0.16666666666666666","0.012604111288321814","0","3","7","0.6363636363636364","1","0.09090909090909093","29","0.8529411764705882","0.7777777777777778","7","0.4444444444444444","4","1","0","190706","76.8942","2181728","","2.097089947089947","0.016962471812054097","0.11061984788917364","1.4761904761904765","31","0.03225806451612903","0.11668917169973413","","0.9964726631393298","4.607216137566137","2","1","3.994809523809523","0","0.8587580532833371","83","77","0.9047619047619048","0.9047619047619048","0.7916666666666665","","","","","","2.857142857142857","1.2737538928662149","8","3","5","3","2","5","3","2","0","3","2","0","1","3","25","13","16","14","16","16","12","274.9047619047619","621","184","136","4668.9047619047615","5328","4618","4319","4943.809523809524","5821","4846","4476","96","1.744957502000034","881","977","0","0","0","0","0","25","16","16","12","112","1.7777777777777777","4.222222222222222","1.5555555555555556","0","2.5714285714285716","6","2","0"
"ethereal-sweep-92","finished","2023-09-11T18:24:46.000Z","2023-09-11T21:46:05.000Z","2023-09-11T21:46:05.000Z","12079","im3xza33","standard_welfare","9","1","0","100","9.9","kxo6uijj","ocfo1319","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8688897018629848","","","","","2.117955303291157","2.1179563937076864","0.4328089212893135","7.111111111111111","9.77777777777778","0.3333333333333333","6","12","0.3333333333333333","3","0","6","0","0","7.833333333333333","2.6666666666666665","0.27828282828282824","0.2777777777777778","0.025420875420875424","0","12","0","0","0","0","26","0.7647058823529411","0.4444444444444444","4","0.4444444444444444","4","0","0","185336","72.84429","2057471","","2.081305114638448","0.0030319598035739963","0.1124283589240886","1.2857142857142858","27","0","0.18473653443123447","","0.9964726631393298","4.582653968253968","2","1","4.800285714285714","0","0.8454905600966833","62","59","0.8947368421052632","0.8947368421052632","0.9166666666666664","","","","","","2.4285714285714284","0.8206518066482897","3","5","2","5","3","5","3","0","0","2","0","0","3","3","17","31","9","27","15","28","17","311.7142857142857","546","316","89","4521.190476190476","5615","4473","4034","4832.9047619047615","6127","4826","4352","100","3.3868121770210564","1819","1919","0","0","0","0","0","31","20.571428571428573","17","9","144","2.285714285714286","4.222222222222222","2.3333333333333335","0.3333333333333333","2.5714285714285716","5","3","0"
"whole-sweep-91","finished","2023-09-11T16:09:51.000Z","2023-09-11T19:34:54.000Z","2023-09-11T19:34:54.000Z","12303","im3xza33","standard_welfare","9","0","0","100","9.9","a4olyqhd","2cj096hd","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8823065602675985","","","","","2.2145070100623903","2.2145080760209357","0.4656096989430323","8.11111111111111","9.333333333333334","0.5454545454545454","12","10","0.5555555555555556","4","0","10","2","0","6.555555555555555","4.111111111111111","0.4021043771043771","0.2222222222222222","0.021043771043771045","0","6","6","0.5","0","0","27","0.7941176470588235","0.5555555555555556","5","0.2222222222222222","2","0","0","194170","76.05447","2146809","","2.2660493827160497","0.017089037786843283","0.10822290513936927","1.619047619047619","34","0.029411764705882353","0.12726788163368016","","0.9929453262786596","4.768341534391534","4","1","4.801333333333333","0","0.8598567074653124","94","84","0.8947368421052632","0.8947368421052632","0.6903061224489796","","","","","","2.7857142857142856","0.6998542122237652","3","3","3","5","3","5","5","3","3","2","0","0","3","1","12","18","15","34","15","28","27","294.9047619047619","484","245","164","4620.142857142857","5015","4654","4297","4915.047619047619","5421","4900","4523","96","1.5619935858994722","1086","1182","0","0","0","0","0","34","21.285714285714285","18","12","149","2.365079365079365","4.888888888888889","2.2222222222222223","0.3333333333333333","2.142857142857143","5","2","0"
"smooth-sweep-90","finished","2023-09-11T15:11:00.000Z","2023-09-11T18:24:38.000Z","2023-09-11T18:24:38.000Z","11618","im3xza33","standard_welfare","8","4","0","100","8.9","4hv43fu7","ocfo1319","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8824648248749556","","","","","1.798965723780568","1.7989667521707566","0.4281293767507003","8.375","10.875","0.4","10","15","0.4375","4","0","7","0","0","8.9375","3.125","0.26762265512265515","0.3125","0.024431818181818183","0","15","0","0","0","0","26","0.7647058823529411","0.5","4","0.125","1","0","0","173863","66.00402","1852408","","2.3257936507936505","0.021512038813130668","0.1006106560616942","1.1904761904761905","25","0","0.12291931535243436","","0.9940476190476192","4.7621013888888895","3","1","4.563809523809523","0","0.8886409732243067","87","69","0.825","0.825","0.9233333333333332","","","","","","2.9285714285714284","1.0151907431108496","3","3","4","4","3","6","3","0","0","3","3","3","3","3","18","15","13","11","12","23","12","298.5238095238095","652","262","139","4343.571428571428","4988","4330","3926","4642.0952380952385","5250","4575","4065","78","1.3813280970789492","1103","1181","0","0","0","0","0","23","14.857142857142858","13","11","104","1.8571428571428572","3.75","2","0","1.5714285714285714","3","1","0"
"electric-sweep-89","finished","2023-09-11T12:56:24.000Z","2023-09-11T16:09:46.000Z","2023-09-11T16:09:46.000Z","11602","im3xza33","standard_welfare","8","3","0","100","8.9","p5w8ghrn","2cj096hd","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8664772237702726","","","","","1.713734201008195","1.7137352388540406","0.4380085294607353","8.375","10.75","0.4375","7","9","0.3125","2","0","5","0","0","7.5","5.625","0.4344336219336219","0.25","0.012987012987012986","0","8","4","0.3333333333333333","0","0","27","0.7941176470588235","0.625","5","0.25","2","0","0","172253","65.39889","1835457","","2.3095238095238098","0.008548572074691478","0.10926113238750286","2.3333333333333335","49","0","0.11456163811836262","","0.996031746031746","4.72948878968254","2","1","5.175238095238096","0","0.8092822782202482","70","66","0.925","0.925","0.95","","","","","","2.9285714285714284","1.1473127431577863","7","4","3","3","3","4","3","4","2","2","2","3","1","0","19","11","10","11","15","22","12","344.6666666666667","729","338","135","4371.476190476191","5153","4296","3852","4716.142857142857","5362","4760","4063","104","1.3849052032455802","1134","1238","0","0","0","0","0","22","14.285714285714286","12","10","100","1.7857142857142856","3.5","1.875","0.125","1.8571428571428572","3","2","0"
"denim-sweep-88","finished","2023-09-11T11:57:55.000Z","2023-09-11T15:10:53.000Z","2023-09-11T15:10:53.000Z","11578","im3xza33","standard_welfare","8","2","0","100","8.9","xw9s6c3t","ocfo1319","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.9108818393341744","","","","","2.1332379980395357","2.1332390275534","0.4112360168426345","7.125","10","0.4666666666666667","7","8","1.0625","5","0","17","1","0","8.0625","5.125","0.3858157467532467","0.0625","0.0078125","0","4","4","0.5","0","0","29","0.8529411764705882","0.875","7","0.25","2","1","0","176602","67.70813999999999","1903734","","2.531913116123642","0.015399785199532933","0.12899385906450048","2.142857142857143","45","0.022222222222222223","0.11188043494023212","","0.9900793650793652","4.7681882571010865","5","1","5.344761904761905","0","0.8896249764525693","77","72","0.85","0.85","0.8870370370370371","","","","","","2.5714285714285716","0.7759128922285868","4","4","6","3","3","5","4","0","0","0","2","0","3","2","16","23","17","13","18","24","12","359.14285714285717","776","299","168","4435.380952380952","5569","4402","3879","4794.523809523809","5868","4754","4061","138","1.9669515141285956","1326","1464","0","0","0","0","0","24","17.571428571428573","17","12","123","2.1964285714285716","4.5","2.25","0.375","3.142857142857143","6","3","1"
